Title,Link,Content,Sentiment Score,Image Link,Publication Year,Keywords,Entities,Section
"Bank of Japan, in Surprise, Signals a Move Away From Easy Money",https://www.nytimes.com/2023/07/28/business/bank-of-japan-flexible-yield-control.html,"No country in the world holds as much debt as Japan, which has well over $1 trillion in U.S. government treasuries alone. Even the slightest shift to Japan’s low interest rates reverberates well beyond its borders, with the potential to drive up rates globally.

So when the Bank of Japan on Friday loosened its grip on a benchmark government bond, it was big news for investors everywhere.

The surprise move was the latest signal that the country may revise its longstanding commitment to cheap money, meant to spur Japan’s sluggish economic growth, as rising interest rates abroad have driven up inflation and weakened the yen.

In an announcement after a two-day policy meeting, the bank said it would take a more flexible approach to controlling yields on 10-year government bonds, effectively allowing them to slip above the current ceiling of 0.5 percent.",0.19999999999999998,https://static01.nyt.com/images/2023/07/28/multimedia/28japan-boj-chbt/28japan-boj-chbt-facebookJumbo.jpg,2023,"['japan', 'u.s.', 'government treasuries', 'japan', '’ s', 'low interest rates reverberates', 'japan', 'benchmark government bond', 'big news', 'investors everywhere', 'longstanding commitment', 'cheap money', 'japan', '’ s sluggish', 'economic growth', 'interest rates', 'two-day policy meeting', 'flexible approach', '10-year government bonds']","[('Japan', 'GPE'), ('$1 trillion', 'MONEY'), ('U.S.', 'GPE'), ('Japan', 'GPE'), ('the Bank of Japan', 'ORG'), ('Friday', 'DATE'), ('Japan', 'GPE'), ('two-day', 'DATE'), ('10-year', 'DATE'), ('0.5 percent', 'PERCENT')]",Business
Casino Mogul Steve Wynn Reaches Settlement Over Sexual Misconduct Claims,https://www.nytimes.com/2023/07/27/business/steve-wynn-settlement-casinos-misconduct.html,"Steve Wynn, the longtime Las Vegas casino magnate and major Republican donor, has agreed to pay Nevada a $10 million fine and to step back from its gambling industry in a settlement related to employee allegations of sexual misconduct, closing his yearslong battle with the state’s gambling regulators.

The agreement was approved on Thursday by the Nevada Gaming Commission. Mr. Wynn, 81, who did not admit wrongdoing in the settlement, agreed to be “entirely removed from any direct or indirect involvement” with financing, advertising and consulting in the state.

The agreement appears to end regulators’ investigations into Mr. Wynn’s conduct, though he could face additional fines if he violates its terms.

Mr. Wynn resigned as chairman and chief executive of his casino empire, Wynn Resorts, in 2018, when the misconduct allegations began to emerge more publicly. He has repeatedly denied them. Amid the fallout, he divested company shares and stepped down from his position as finance chairman of the Republican National Committee.",0.1423611111111111,https://static01.nyt.com/images/2023/07/27/multimedia/27wynn-settlement-jwtv/27wynn-settlement-jwtv-facebookJumbo.jpg,2023,"['steve wynn', 'las vegas', 'casino magnate', 'republican', 'nevada', 'employee allegations', 'sexual misconduct', 'yearslong battle', 'state ’ s', 'nevada gaming', 'mr. wynn', 'indirect involvement ”', 'regulators ’ investigations', 'mr. wynn', '’ s conduct', 'additional fines', 'mr. wynn', 'chief executive', 'casino empire', 'wynn resorts', 'misconduct allegations', 'amid', 'company shares', 'republican', 'national committee']","[('Steve Wynn', 'PERSON'), ('Las Vegas', 'GPE'), ('Republican', 'NORP'), ('Nevada', 'GPE'), ('$10 million', 'MONEY'), ('Thursday', 'DATE'), ('the Nevada Gaming Commission', 'ORG'), ('Wynn', 'PERSON'), ('81', 'DATE'), ('Wynn', 'PERSON'), ('Wynn', 'PERSON'), ('Wynn Resorts', 'PERSON'), ('2018', 'DATE'), ('the Republican National Committee', 'ORG')]",Business
Ford’s Profit Jumped in Second Quarter,https://www.nytimes.com/2023/07/27/business/ford-motor-second-quarter-earnings.html,"Ford Motor earned $1.9 billion from April to June, up from $667 million a year earlier, the company said on Thursday. Robust sales of gasoline-powered trucks and sport-utility vehicles more than offset a substantial loss on electric models.

The automaker reported revenue of $45 billion, up 12 percent from a year earlier, and said it had sold 1.1 million vehicles around the world, an 8 percent increase.

Ford said it had lost $1.1 billion before interest and taxes on its electric vehicle business in the quarter, more than twice as much as it lost a year earlier. Competition in that segment has intensified recently, and the company has had to cut prices on its electric F-150 Lightning pickup truck and Mustang Mach-E crossover.

Ford now expects to lose $4.5 billion before interest and taxes on battery-powered cars and trucks in 2023, it said on Thursday, up from an earlier forecast of a $3 billion loss.",0.15,https://static01.nyt.com/images/2023/07/27/multimedia/27ford-fvmk/27ford-fvmk-facebookJumbo.jpg,2023,"['ford', 'april', 'june', 'robust', 'sport-utility vehicles', 'substantial loss', 'electric models', 'percent increase', 'ford', 'electric vehicle business', 'competition', 'f-150 lightning', 'pickup truck', 'mustang mach-e', 'ford']","[('Ford Motor', 'ORG'), ('$1.9 billion', 'MONEY'), ('April to June', 'DATE'), ('$667 million', 'MONEY'), ('a year earlier', 'DATE'), ('Thursday', 'DATE'), ('$45 billion', 'MONEY'), ('12 percent', 'PERCENT'), ('a year earlier', 'DATE'), ('1.1 million', 'CARDINAL'), ('8 percent', 'PERCENT'), ('Ford', 'ORG'), ('$1.1 billion', 'MONEY'), ('the quarter', 'DATE'), ('a year earlier', 'DATE'), ('F-150 Lightning', 'PRODUCT'), ('Mustang Mach-E', 'PERSON'), ('Ford', 'ORG'), ('$4.5 billion', 'MONEY'), ('2023', 'DATE'), ('Thursday', 'DATE'), ('$3 billion', 'MONEY')]",Business
Citigroup Says Its Predecessors Likely Benefited From Slavery,https://www.nytimes.com/2023/07/27/business/citigroup-slavery-history.html,"A new review of historical documents has led Citigroup to acknowledge that slavery and slave labor most likely enriched the banks and other companies that eventually formed the present-day financial giant.

The benefits were likely to have come to Citi’s predecessors “through financial transactions and relationships with individuals and entities located or operating in the United States before 1866,” the bank’s public affairs head, Edward Skyler, wrote in a blog post on Thursday.

Mr. Skyler said the review also “reaffirmed our previous research in that it did not identify any records showing that Citi or a predecessor institution directly purchased, sold or held enslaved persons.”

Citi hired an independent historical research firm to carry out the review as part of a racial equity pledge it made in 2020 after George Floyd, a Black man, was murdered by a white Minneapolis police officer. In the weeks after Mr. Floyd’s murder, American companies and the public grappled with a fresh reminder of the vast injustices that Black Americans had been experiencing since the United States began taking shape as a country.",0.009607438016528927,https://static01.nyt.com/images/2023/07/27/multimedia/27CITI-SLAVERY-vcgb/27CITI-SLAVERY-vcgb-facebookJumbo.jpg,2023,"['new review', 'historical documents', 'citigroup', 'slave labor', 'citi', '’ s predecessors “', 'financial transactions', 'bank ’ s', 'public affairs head', 'edward skyler', 'blog post', 'mr. skyler', 'previous research', 'citi', 'predecessor institution', 'persons. ”', 'citi', 'independent historical research firm', 'racial equity pledge', 'george floyd', 'black', 'minneapolis', 'police officer', 'mr. floyd', '’ s murder', 'american companies', 'fresh reminder', 'vast injustices', 'black']","[('Citigroup', 'ORG'), ('Citi', 'PERSON'), ('the United States', 'GPE'), ('1866', 'DATE'), ('Edward Skyler', 'PERSON'), ('Thursday', 'DATE'), ('Skyler', 'PERSON'), ('Citi', 'PERSON'), ('Citi', 'PERSON'), ('2020', 'DATE'), ('George Floyd', 'PERSON'), ('Minneapolis', 'GPE'), ('the weeks', 'DATE'), ('Floyd', 'PERSON'), ('American', 'NORP'), ('Black Americans', 'NORP'), ('the United States', 'GPE')]",Business
A Bottleneck on the Grid Threatens Clean Energy. New Rules Aim to Help.,https://www.nytimes.com/2023/07/27/climate/electric-grid-ferc-bottleneck.html,"Federal regulators on Thursday approved new rules to speed up the process for connecting wind and solar projects to the electric grid, in an attempt to reduce the growing delays that have become one of the biggest obstacles to building renewable energy in the United States.

Energy companies are investing hundreds of billions of dollars in wind farms, solar arrays and batteries, spurred on by federal tax breaks and falling costs. But these projects face a severe bottleneck: It is getting harder and taking longer to connect new power plants to the power lines that carry electricity to homes and businesses.

More than 10,000 energy projects — mostly wind, solar and batteries — were seeking permission to connect to electric grids at the end of 2022, up from 5,600 two years earlier. Grid operators have become overwhelmed by the volume. It now takes five years for the typical power plant to get approval, twice what it did a decade ago, and developers say the process has become dysfunctional.

The new rules by the Federal Energy Regulatory Commission, which oversees electricity markets, aim to streamline that approval process, known as the interconnection queue.",0.12138047138047137,https://static01.nyt.com/images/2023/07/28/multimedia/27cli-connect-print-zhpm/27cli-connect-zhpm-facebookJumbo.jpg,2023,"['federal regulators', 'new rules', 'solar projects', 'electric grid', 'renewable energy', 'energy', 'solar arrays', 'federal tax', 'severe bottleneck', 'new power plants', 'power lines', 'energy projects —', 'batteries —', 'electric grids', 'grid', 'typical power plant', 'new rules', 'energy regulatory', 'oversees electricity markets', 'approval process', 'interconnection queue']","[('Thursday', 'DATE'), ('the United States', 'GPE'), ('hundreds of billions of dollars', 'MONEY'), ('More than 10,000', 'CARDINAL'), ('the end of 2022', 'DATE'), ('5,600', 'CARDINAL'), ('two years earlier', 'DATE'), ('five years', 'DATE'), ('a decade ago', 'DATE'), ('the Federal Energy Regulatory Commission', 'ORG')]",Business
"Bill Geddie, a Creator of ‘The View,’ Is Dead at 68",https://www.nytimes.com/2023/07/27/business/media/bill-geddie-dead.html,"Bill Geddie, whose long working relationship with the barrier-breaking television newswoman Barbara Walters began when he produced her prime-time specials on ABC, then expanded when he collaborated with her on “The View,” one of TV’s most successful daytime talk shows, died on July 20 at his home in Rancho Mirage, Calif. He was 68.

His wife, Barbara (Pratt) Geddie, said the death was heart-related.

“The View” was Ms. Walters’s idea — she wanted a program on which women from different generations would discuss the issues of the day — but it was Mr. Geddie who oversaw it for 17 years, ushering the changing, sometimes unruly cast of panelists through a daily hour of hot topics, disagreements and personal revelations.

“I think he loved doing a show with all women,” Meredith Vieira, who was the moderator of “The View” for nine years from its start in 1997, said in a phone interview. “He was a strong producer who deferred to the female point of view, which was essential for a man running a women’s show.”

Joy Behar, the only original cast member still on the show, said by phone that Ms. Walters was “the queen” and Mr. Geddie “took care of everything else.”",0.26845238095238094,https://static01.nyt.com/images/2023/07/30/multimedia/26geddie1-sub-fpmj-print1/26geddie1-sub-fpmj-facebookJumbo.jpg,2023,"['bill geddie', 'television newswoman', 'barbara walters', 'prime-time specials', 'abc', 'tv ’ s', 'successful daytime talk shows', 'july', 'rancho mirage', 'calif', 'barbara', 'pratt', 'geddie', 'view ”', 'ms. walters', '’ s idea —', 'different generations', 'day —', 'mr. geddie', 'daily hour', 'hot topics', 'personal revelations', 'meredith vieira', 'view ”', 'phone interview', 'strong producer', 'female point', 'women ’ s show. ”', 'joy behar', 'original cast member', 'ms. walters', 'queen ”', 'mr. geddie']","[('Bill Geddie', 'PERSON'), ('Barbara Walters', 'PERSON'), ('ABC', 'ORG'), ('The View', 'WORK_OF_ART'), ('one', 'CARDINAL'), ('daytime', 'TIME'), ('July 20', 'DATE'), ('Rancho Mirage', 'GPE'), ('Calif.', 'GPE'), ('68', 'DATE'), ('Barbara', 'PERSON'), ('Geddie', 'PERSON'), ('The View', 'WORK_OF_ART'), ('Walters', 'PERSON'), ('the day', 'DATE'), ('Geddie', 'PERSON'), ('17 years', 'DATE'), ('a daily hour', 'TIME'), ('Meredith Vieira', 'PERSON'), ('“The View', 'WORK_OF_ART'), ('nine years', 'DATE'), ('1997', 'DATE'), ('Joy Behar', 'PERSON'), ('Walters', 'PERSON'), ('Geddie', 'PERSON')]",Business
"Facebook’s Algorithm Is ‘Influential’ but Doesn’t Necessarily Change Beliefs, Researchers Say",https://www.nytimes.com/2023/07/27/technology/facebook-instagram-algorithms.html,"The algorithms powering Facebook and Instagram, which drive what billions of people see on the social networks, have been in the cross hairs of lawmakers, activists and regulators for years. Many have called for the algorithms to be abolished to stem the spread of viral misinformation and to prevent the inflammation of political divisions.

But four new studies published on Thursday — including one that examined the data of 208 million Americans who used Facebook in the 2020 presidential election — complicate that narrative.

In the papers, researchers from the University of Texas, New York University, Princeton and other institutions found that removing some key functions of the social platforms’ algorithms had “no measurable effects” on people’s political beliefs. In one experiment on Facebook’s algorithm, people’s knowledge of political news declined when their ability to reshare posts was removed, the researchers said.

At the same time, the consumption of political news on Facebook and Instagram was highly segregated by ideology, according to another study. More than 97 percent of the links to news stories rated as false by fact checkers on the apps during the 2020 election drew more conservative readers than liberal readers, the research found.",0.08672905525846702,https://static01.nyt.com/images/2023/07/28/business/00meta-algorithm-SUB/00meta-algorithm-SUB-facebookJumbo.jpg,2023,"['facebook', 'instagram', 'social networks', 'cross hairs', 'viral misinformation', 'political divisions', 'new studies', 'facebook', 'presidential election — complicate', 'texas', 'york', 'princeton', 'key functions', 'social platforms ’ algorithms', 'measurable effects ”', 'people ’ s', 'political beliefs', 'facebook', '’ s algorithm', 'people ’ s knowledge', 'political news', 'reshare posts', 'political news', 'facebook', 'instagram', 'news stories', 'fact checkers', 'conservative readers', 'liberal readers']","[('Facebook and Instagram', 'WORK_OF_ART'), ('billions', 'CARDINAL'), ('years', 'DATE'), ('four', 'CARDINAL'), ('Thursday', 'DATE'), ('208 million', 'CARDINAL'), ('Americans', 'NORP'), ('Facebook in the', 'WORK_OF_ART'), ('2020', 'DATE'), ('the University of Texas', 'ORG'), ('New York University', 'ORG'), ('Princeton', 'PERSON'), ('one', 'CARDINAL'), ('Facebook’s', 'ORG'), ('Facebook and Instagram', 'ORG'), ('More than 97 percent', 'PERCENT'), ('2020', 'DATE')]",Business
Soft Landing Optimism Is Everywhere. That’s Happened Before.,https://www.nytimes.com/2023/07/27/business/economy/fed-economy-soft-landing.html,"Inflation has begun to cool meaningfully, but unemployment remains historically low at 3.6 percent and hiring has been robust. Consumers continue to spend at a solid pace and are helping to boost overall growth, based on strong gross domestic product data released on Thursday.

Given all that momentum, Fed staff economists in Washington, who had been predicting a mild recession late this year, no longer expect one, said Jerome H. Powell, the central bank’s chair, during a news conference on Wednesday. Mr. Powell said that while he was not yet ready to use the term “optimism,” he saw a possible pathway to a relatively painless slowdown.

But it can be difficult to tell in real time whether the economy is smoothly decelerating or whether it is creeping toward the edge of a cliff — one reason that officials like Mr. Powell are being careful not to declare victory. On Wednesday, policymakers lifted rates to a range of 5.25 to 5.5 percent, the highest level in 22 years and up sharply from near zero as recently as early 2022. Those rate moves are trickling through the economy, making it more expensive to buy cars and houses on borrowed money and making it pricier for businesses to take out loans.

Such lags and uncertainties mean that while data today are unquestionably looking sunnier, risks still cloud the outlook.

“The prevailing consensus right before things went downhill in 2007, 2000 and 1990 was for a soft landing,” said Gennadiy Goldberg, a rates strategist at TD Securities. “Markets have trouble seeing exactly where the cracks are.”",0.05913382594417076,https://static01.nyt.com/images/2023/07/28/multimedia/27JPdc-softlanding-print-bvct/27JPdc-softlanding-print-bvct-facebookJumbo-v2.jpg,2023,"['inflation', 'consumers', 'solid pace', 'overall growth', 'strong gross domestic product data', 'fed', 'staff economists', 'washington', 'mild recession', 'jerome h. powell', 'central bank ’ s chair', 'news conference', 'mr. powell', 'term “ optimism', 'possible pathway', 'painless slowdown', 'real time', 'cliff —', 'mr. powell', 'such lags', 'gennadiy goldberg', 'rates strategist', 'td securities', 'markets']","[('3.6 percent', 'PERCENT'), ('Thursday', 'DATE'), ('Fed', 'ORG'), ('Washington', 'GPE'), ('late this year', 'DATE'), ('Jerome H. Powell', 'PERSON'), ('Wednesday', 'DATE'), ('Powell', 'PERSON'), ('one', 'CARDINAL'), ('Powell', 'PERSON'), ('Wednesday', 'DATE'), ('5.25', 'CARDINAL'), ('5.5 percent', 'PERCENT'), ('22 years', 'DATE'), ('zero', 'CARDINAL'), ('early 2022', 'DATE'), ('today', 'DATE'), ('2007', 'DATE'), ('2000', 'DATE'), ('1990', 'DATE'), ('Gennadiy Goldberg', 'PERSON'), ('TD Securities', 'ORG')]",Business
Volkswagen Seeks to Regain Edge in China as It Cuts Delivery Forecast,https://www.nytimes.com/2023/07/27/business/volkswagen-china-delivery-forecast.html,"The Numbers

Volkswagen said its after-tax earnings in the first half of the year fell 20 percent from a year earlier, to 8.5 billion euros, or $9.45 billion. But overall revenue increased 18.2 percent as the company stemmed some of its losses in China, where deliveries were down 1.2 percent.

Western Europe provided the company with its strongest business, with 1.65 million vehicles ordered in the first half of the year, and 200,000 of them — or 12 percent — were electric, the company said. It expects shorter waits by the second half of the year, when constraints on supplies and transport as well as logistics tangles will ease.

The company also confirmed that it had sold its Russia operations, including a manufacturing plant, for €125 million. The sale of Volkswagen Group Rus to Avilon, a Moscow-based dealership, was announced in May.

The China Strategy

As part of an effort to claw back ground lost in the Chinese market, Volkswagen said on Wednesday that it would invest $700 million for a nearly 5 percent stake in XPeng, a Chinese start-up that makes electric vehicles.

Last year, the Chinese automaker BYD overtook Volkswagen as the leading brand in the country. BYD widened the gap in the second quarter of the year, selling more than 595,000 hybrid or fully electric models, compared with 544,000 vehicles sold by Volkswagen, only 23,400 of them electric.

Volkswagen hopes that its investment in XPeng will help advance the German automaker’s electric vehicle software to the standards produced by Chinese manufacturers. Analysts say German companies have yet to match the technological advancements in phones, homes and vehicles as well as in-car entertainment that drivers in China expect.

The company also said its Audi division would expand its relationship with SAIC, a Chinese automaker that sells cars under the British brand MG.

Some analysts interpreted the move as a concession that Volkswagen was unable to compete with Chinese companies on the latest technology.

“The automobile of the future is coming from China. The Chinese are the leaders in important technology sectors,” said Ferdinand Dudenhöffer, the director of the Center for Automotive Research in Duisburg, Germany. “Without the know-how of the Chinese, Volkswagen would lose customers in China and, in a few years, in the rest of the world.”

What’s Next

Unlike Tesla, which has become the world’s most popular electric-car company partly by producing relatively few models in a limited palette of exterior and interior colors, Volkswagen Group offers dozens of models from its 10 brands, which include Audi, Porsche and Lamborghini. Analysts have increasingly questioned whether such a complex offering can remain competitive in today’s market.

But Oliver Blume, Volkswagen’s chief executive, expressed confidence that VW customers, including those in China, wanted more variety in their vehicles.

“People love brands — people love design and individuality,” Mr. Blume said on Thursday. “We think that is our specialty.”",0.06828924162257495,https://static01.nyt.com/images/2023/07/27/multimedia/27vw-kgzw/27vw-kgzw-facebookJumbo.jpg,2023,"['numbers volkswagen', 'after-tax earnings', 'overall revenue', 'china', 'europe', 'percent —', 'shorter waits', 'logistics tangles', 'russia', 'volkswagen', 'rus', 'avilon', 'moscow-based', 'may', 'china strategy', 'chinese market', 'volkswagen', 'invest $', 'xpeng', 'chinese start-up', 'electric vehicles', 'chinese automaker', 'byd', 'volkswagen', 'byd', 'electric models', 'volkswagen', 'volkswagen', 'xpeng', 'german automaker ’ s', 'electric vehicle software', 'chinese manufacturers', 'german companies', 'technological advancements', 'in-car entertainment', 'china', 'audi', 'saic', 'chinese automaker', 'british brand', 'mg', 'volkswagen', 'chinese companies', 'china', 'important technology sectors', 'ferdinand dudenhöffer', 'automotive', 'duisburg', 'germany', 'volkswagen', 'china', 'world. ”', '’ s', 'tesla', 'world ’ s', 'popular electric-car company', 'interior colors', 'volkswagen', 'audi', 'porsche', 'lamborghini', 'complex offering', '’ s market', 'oliver blume', 'volkswagen', '’ s', 'chief executive', 'vw', 'china', '“ people', 'brands — people', 'mr. blume']","[('Numbers', 'ORG'), ('Volkswagen', 'ORG'), ('the first half of the year', 'DATE'), ('20 percent', 'PERCENT'), ('a year earlier', 'DATE'), ('8.5 billion', 'CARDINAL'), ('$9.45 billion', 'MONEY'), ('18.2 percent', 'PERCENT'), ('China', 'GPE'), ('1.2 percent', 'PERCENT'), ('Western Europe', 'LOC'), ('1.65 million', 'CARDINAL'), ('the first half of the year', 'DATE'), ('200,000', 'CARDINAL'), ('12 percent', 'PERCENT'), ('the second half of the year', 'DATE'), ('Russia', 'GPE'), ('€125 million', 'MONEY'), ('Volkswagen Group Rus', 'ORG'), ('Moscow', 'GPE'), ('May', 'DATE'), ('The China Strategy', 'ORG'), ('Chinese', 'NORP'), ('Volkswagen', 'ORG'), ('Wednesday', 'DATE'), ('$700 million', 'MONEY'), ('nearly 5 percent', 'PERCENT'), ('XPeng', 'ORG'), ('Chinese', 'NORP'), ('Last year', 'DATE'), ('Chinese', 'NORP'), ('BYD', 'ORG'), ('Volkswagen', 'ORG'), ('the second quarter of the year', 'DATE'), ('more than 595,000', 'CARDINAL'), ('544,000', 'CARDINAL'), ('Volkswagen', 'ORG'), ('only 23,400', 'CARDINAL'), ('Volkswagen', 'ORG'), ('XPeng', 'GPE'), ('German', 'NORP'), ('Chinese', 'NORP'), ('German', 'NORP'), ('China', 'GPE'), ('Audi', 'ORG'), ('SAIC', 'ORG'), ('Chinese', 'NORP'), ('British', 'NORP'), ('MG', 'PERSON'), ('Volkswagen', 'ORG'), ('Chinese', 'NORP'), ('China', 'GPE'), ('Chinese', 'NORP'), ('Ferdinand Dudenhöffer', 'PERSON'), ('the Center for Automotive Research', 'ORG'), ('Duisburg', 'GPE'), ('Germany', 'GPE'), ('Chinese', 'NORP'), ('Volkswagen', 'ORG'), ('China', 'GPE'), ('a few years', 'DATE'), ('Tesla', 'ORG'), ('Volkswagen Group', 'ORG'), ('dozens', 'CARDINAL'), ('10', 'CARDINAL'), ('Audi', 'ORG'), ('Porsche', 'ORG'), ('today', 'DATE'), ('Oliver Blume', 'PERSON'), ('Volkswagen', 'ORG'), ('VW', 'ORG'), ('China', 'GPE'), ('Blume', 'PERSON'), ('Thursday', 'DATE')]",Business
Elon Musk’s Quixotic Quest to Turn X Into an ‘Everything App’,https://www.nytimes.com/2023/07/27/technology/elon-musk-x-everything-app.html,"Four years ago, a billionaire tech executive leading one of the world’s pre-eminent social platforms laid out a vision to transform it into an app that could do it all. In an online manifesto, he wrote that the app would not only be central to written communications but have audio, video, payments, commerce and more.

The idea was akin to that of an “everything app” espoused recently by Elon Musk, the owner of Twitter. But the dream belonged to Mark Zuckerberg, the founder and chief executive of Meta, which owns Facebook, Instagram and WhatsApp. In a 2019 blog post, Mr. Zuckerberg outlined how he would turn WhatsApp into an app that could be a platform for many “kinds of private services.”

In Silicon Valley, the pursuit of an everything app has come up time and again as tech leaders have strained to expand their digital empires. Mr. Zuckerberg tried it. So did Dara Khosrowshahi, the chief executive of Uber. Evan Spiegel, the head of Snap, said he wanted to go for it, too.

Yet those efforts fell short, with the tech executives unable to replicate the magic that has abounded in Asia with “super apps” like China’s WeChat, Japan’s Line and South Korea’s KakaoTalk. U.S. tech giants have instead run into cultural differences, regulatory scrutiny and a splintered financial system that has made the quest to build such apps more difficult.",0.08627450980392157,https://static01.nyt.com/images/2023/07/29/business/00everything-app/00everything-app-facebookJumbo.jpg,2023,"['billionaire tech executive', 'world ’ s pre-eminent', 'social platforms', 'online manifesto', 'app ”', 'elon musk', 'twitter', 'mark zuckerberg', 'chief executive', 'meta', 'facebook', 'instagram', 'whatsapp', 'blog post', 'mr. zuckerberg', 'whatsapp', '“ kinds', 'private services. ”', 'silicon', 'tech leaders', 'digital empires', 'mr. zuckerberg', 'dara khosrowshahi', 'chief executive', 'uber', 'evan spiegel', 'snap', 'tech executives', 'asia', 'super apps ”', 'china', '’ s', 'wechat', 'japan', '’ s line', 'korea', '’ s', 'kakaotalk', 'u.s.', 'tech giants', 'cultural differences', 'regulatory scrutiny', 'financial system', 'such apps']","[('Four years ago', 'DATE'), ('one', 'CARDINAL'), ('Elon Musk', 'PERSON'), ('Twitter', 'PRODUCT'), ('Mark Zuckerberg', 'PERSON'), ('Meta', 'ORG'), ('Facebook, Instagram', 'ORG'), ('WhatsApp', 'ORG'), ('2019', 'DATE'), ('Zuckerberg', 'PERSON'), ('WhatsApp', 'ORG'), ('Silicon Valley', 'LOC'), ('Zuckerberg', 'PERSON'), ('Dara Khosrowshahi', 'PERSON'), ('Uber', 'ORG'), ('Evan Spiegel', 'PERSON'), ('Snap', 'PERSON'), ('Asia', 'LOC'), ('China', 'GPE'), ('Japan', 'GPE'), ('Line', 'GPE'), ('South Korea’s', 'GPE'), ('KakaoTalk', 'ORG'), ('U.S.', 'GPE')]",Business
Prosecutors Drop Campaign Finance Charge Against Sam Bankman-Fried,https://www.nytimes.com/2023/07/27/business/sam-bankman-fried-campaign-finance-charge.html,"Federal prosecutors pursuing the criminal case against the cryptocurrency mogul Sam Bankman-Fried said on Wednesday that they were dropping a charge that he violated campaign finance rules.

Mr. Bankman-Fried was charged with fraud and campaign finance violations in December after the sudden collapse of his company, the cryptocurrency exchange FTX. He was quickly extradited to the United States from the Bahamas, where FTX was based.

But in a court filing on Wednesday night, the prosecutors said the Bahamas had informed them that the nation’s government had not intended to extradite Mr. Bankman-Fried on the campaign finance charge.

“In keeping with its treaty obligations to the Bahamas, the government does not intend to proceed to trial on the campaign contributions count,” the prosecutors’ filing said.",-0.022222222222222237,https://static01.nyt.com/images/2023/07/28/multimedia/27sbf-charge-print-jwgp/27sbf-charge-jwgp-facebookJumbo.jpg,2023,"['federal prosecutors', 'criminal case', 'cryptocurrency mogul', 'sam bankman-fried', 'campaign finance rules', 'mr. bankman-fried', 'campaign finance violations', 'december', 'sudden collapse', 'cryptocurrency exchange', 'ftx', 'bahamas', 'ftx', 'bahamas', 'nation ’ s government', 'mr. bankman-fried', 'campaign finance charge', 'treaty obligations', 'bahamas', 'campaign contributions', 'prosecutors ’']","[('Sam Bankman-Fried', 'PERSON'), ('Wednesday', 'DATE'), ('Bankman-Fried', 'PERSON'), ('December', 'DATE'), ('the United States', 'GPE'), ('Bahamas', 'GPE'), ('FTX', 'ORG'), ('Wednesday night', 'TIME'), ('Bahamas', 'GPE'), ('Bankman-Fried', 'PERSON'), ('Bahamas', 'GPE')]",Business
